,time,source_date,security_identifier,maturity,position,bbg,industry_group
1711,2026-01-14 23:00:00.001,2026-01-14,JRLK7,2071-11-05,30048.0,BBGF320184,Industrial
1712,2026-01-14 23:00:00.001,2026-01-14,4829A3,2062-08-03,33555.2,BBGF766490,Industrial
1713,2026-01-14 23:00:00.001,2026-01-14,5827X9,2075-03-04,39393.8,BBGF449652,Materials
1714,2026-01-14 23:00:00.001,2026-01-14,2547H3,2056-10-03,46856.700000000004,BBGF861315,Utilities
1715,2026-01-14 23:00:00.001,2026-01-14,6915H2,2053-10-02,45429.8,BBGF742612,Industrial
1716,2026-01-14 23:00:00.001,2026-01-14,2156V6,2050-06-01,32736.700000000004,BBGF422710,Industrial
1717,2026-01-14 23:00:00.001,2026-01-14,3684K1,2047-07-02,44037.700000000004,BBGF297775,Consumer Staple
1718,2026-01-14 23:00:00.001,2026-01-14,3156F5,2050-02-03,22110.0,BBGF389336,Consumer Staple
1719,2026-01-14 23:00:00.001,2026-01-14,KLJC7,2066-04-02,36725.700000000004,BBGF887494,Materials
1720,2026-01-14 23:00:00.001,2026-01-14,6395R4,2078-04-06,23510.1,BBGF708364,Utilities
1721,2026-01-14 23:00:00.001,2026-01-14,4782T5,2055-07-03,30482.800000000003,BBGF189780,Health Car
1722,2026-01-14 23:00:00.001,2026-01-14,4518K7,2049-09-03,28373.800000000003,BBGF252617,Consumer Staple
1723,2026-01-14 23:00:00.001,2026-01-14,0014T4,2049-09-03,24371.9,BBGF645977,Health Car
1724,2026-01-14 23:00:00.001,2026-01-14,1421H4,2043-06-05,35383.9,BBGF897606,Energy
1725,2026-01-14 23:00:00.001,2026-01-14,2095N8,2048-10-02,43122.8,BBGF450605,Consumer Staple
1726,2026-01-14 23:00:00.001,2026-01-14,3302L7,2048-11-07,28371.9,BBGF989465,Telecommunication Service
1727,2026-01-14 23:00:00.001,2026-01-14,3708Q2,2063-01-01,33067.600000000006,BBGF633636,Utilities
1728,2026-01-14 23:00:00.001,2026-01-14,4302Z0,2075-07-05,47115.8,BBGF138102,Materials
1729,2026-01-14 23:00:00.001,2026-01-14,4342D5,2059-04-01,44271.1,BBGF174460,Energy
1730,2026-01-14 23:00:00.001,2026-01-14,4401H0,2065-04-05,42244.0,BBGF464778,Utilities
1731,2026-01-14 23:00:00.001,2026-01-14,5935H1,2039-03-07,28534.1,BBGF189930,Telecommunication Service
1732,2026-01-14 23:00:00.001,2026-01-14,6122S9,2056-05-07,18746.800000000003,BBGF631089,Utilities
1733,2026-01-14 23:00:00.001,2026-01-14,6163L2,2039-11-03,46995.8,BBGF727438,Telecommunication Service
1734,2026-01-14 23:00:00.001,2026-01-14,6395S6,2045-07-03,32909.8,BBGF827627,Telecommunication Service
1735,2026-01-14 23:00:00.001,2026-01-14,6544H9,2052-02-03,37493.9,BBGF279208,Health Car
1736,2026-01-14 23:00:00.001,2026-01-14,7360T3,2037-08-04,33964.1,BBGF254697,Information Technolog
1737,2026-01-14 23:00:00.001,2026-01-14,8443M2,2043-01-04,32885.0,BBGF313945,Energy
1738,2026-01-14 23:00:00.001,2026-01-14,8852Q4,2051-09-05,25743.9,BBGF331915,Utilities
1739,2026-01-14 23:00:00.001,2026-01-14,8913W3,2033-09-01,39700.9,BBGF827952,Consumer Discretionar
1740,2026-01-14 23:00:00.001,2026-01-14,9213I6,2044-08-01,20302.0,BBGF308124,Energy
1741,2026-01-14 23:00:00.001,2026-01-14,9849S7,2056-10-03,30389.9,BBGF537477,Information Technolog
1742,2026-01-14 23:00:00.001,2026-01-14,9915D5,2075-10-04,32966.8,BBGF625830,Energy
1743,2026-01-14 23:00:00.001,2026-01-14,0490Q8,2068-07-02,34609.1,BBGF383821,Industrial
1744,2026-01-14 23:00:00.001,2026-01-14,1940Y8,2066-04-05,32767.9,BBGF277804,Consumer Discretionar
1745,2026-01-14 23:00:00.001,2026-01-14,0385N4,2074-09-05,42154.8,BBGF805703,Information Technolog
1746,2026-01-14 23:00:00.001,2026-01-14,4841E8,2059-01-05,25476.0,BBGF139081,Health Car
1747,2026-01-14 23:00:00.001,2026-01-14,8868W8,2060-05-06,28776.199999999997,BBGF818216,Utilities
1748,2026-01-14 23:00:00.001,2026-01-14,8591U3,2047-07-02,46081.0,BBGF455249,Financial
1749,2026-01-14 23:00:00.001,2026-01-14,4895I5,2061-09-05,44974.0,BBGF319930,Information Technolog
1750,2026-01-14 23:00:00.001,2026-01-14,0825I9,2035-10-02,35836.0,BBGF905497,Materials
1751,2026-01-14 23:00:00.001,2026-01-14,6550F6,2068-03-04,32048.0,BBGF617313,Utilities
1752,2026-01-14 23:00:00.001,2026-01-14,7054W3,2037-08-04,23216.700000000004,BBGF314532,Information Technolog
1753,2026-01-14 23:00:00.001,2026-01-14,3025L2,2063-07-07,25762.800000000003,BBGF712380,Industrial
1754,2026-01-14 23:00:00.001,2026-01-14,7561O6,2053-10-02,48464.600000000006,BBGF619332,Financial
1755,2026-01-14 23:00:00.001,2026-01-14,4147M2,2077-06-04,21057.9,BBGF416837,Industrial
1756,2026-01-14 23:00:00.001,2026-01-14,7978F7,2048-10-02,25097.800000000003,BBGF389106,Financial
1757,2026-01-14 23:00:00.001,2026-01-14,5794P9,2034-07-03,32845.0,BBGF128295,Materials
1758,2026-01-14 23:00:00.001,2026-01-14,8819G0,2040-03-01,32049.9,BBGF113807,Utilities
1759,2026-01-14 23:00:00.001,2026-01-14,8870N0,2030-06-05,29417.0,BBGF535564,Health Car
1760,2026-01-14 23:00:00.001,2026-01-14,2739F8,2067-03-04,21278.800000000003,BBGF257504,Industrial
1761,2026-01-14 23:00:00.001,2026-01-14,1597D1,2048-11-07,21640.700000000004,BBGF338067,Industrial
1762,2026-01-14 23:00:00.001,2026-01-14,9675E9,2041-02-02,40292.0,BBGF585008,Telecommunication Service
1763,2026-01-14 23:00:00.001,2026-01-14,6702H6,2065-06-03,26876.199999999997,BBGF792440,Financial
1764,2026-01-14 23:00:00.001,2026-01-14,2745T7,2075-08-01,37892.8,BBGF494540,Consumer Staple
1765,2026-01-14 23:00:00.001,2026-01-14,8357D7,2028-01-04,34275.1,BBGF977699,Utilities
1766,2026-01-14 23:00:00.001,2026-01-14,7391X4,2050-04-03,39176.600000000006,BBGF617923,Financial
1767,2026-01-14 23:00:00.001,2026-01-14,9871M8,2038-10-03,44940.9,BBGF266981,Telecommunication Service
1768,2026-01-14 23:00:00.001,2026-01-14,8673X7,2079-02-05,32191.800000000003,BBGF844699,Energy
1769,2026-01-14 23:00:00.001,2026-01-14,3082F1,2059-11-05,46327.1,BBGF119870,Financial
1770,2026-01-14 23:00:00.001,2026-01-14,9632R6,2035-10-02,19263.600000000006,BBGF303196,Health Car
1771,2026-01-14 23:00:00.001,2026-01-14,4923F8,2027-05-05,36711.1,BBGF348683,Utilities
1772,2026-01-14 23:00:00.001,2026-01-14,3812D1,2037-08-03,41465.700000000004,BBGF334677,Telecommunication Service
1773,2026-01-14 23:00:00.001,2026-01-14,5931Z8,2066-05-05,29078.0,BBGF126790,Energy
1774,2026-01-14 23:00:00.001,2026-01-14,9065F2,2045-02-05,21263.9,BBGF743162,Consumer Discretionar
1775,2026-01-14 23:00:00.001,2026-01-14,8045R1,2067-01-07,26081.600000000006,BBGF911721,Telecommunication Service
1776,2026-01-14 23:00:00.001,2026-01-14,5341K9,2028-01-04,38330.9,BBGF548345,Consumer Discretionar
1777,2026-01-14 23:00:00.001,2026-01-14,FPBF6,2067-07-04,24977.9,BBGF849074,Utilities
1778,2026-01-14 23:00:00.001,2026-01-14,GUSE7,2058-07-01,47360.700000000004,BBGF587462,Industrial
1779,2026-01-14 23:00:00.001,2026-01-14,7154C8,2038-10-03,20642.800000000003,BBGF639773,Telecommunication Service
1780,2026-01-14 23:00:00.001,2026-01-14,7314Z1,2045-02-05,28587.399999999994,BBGF930914,Materials
1781,2026-01-14 23:00:00.001,2026-01-14,1568P5,2066-05-05,20404.800000000003,BBGF186188,Consumer Discretionar
1782,2026-01-14 23:00:00.001,2026-01-14,4096V8,2061-09-03,29377.600000000006,BBGF629036,Health Car
1783,2026-01-14 23:00:00.001,2026-01-14,DWHN7,2039-03-07,38208.9,BBGF842129,Materials
1784,2026-01-14 23:00:00.001,2026-01-14,DWSE7,2058-07-04,38681.600000000006,BBGF764795,Information Technolog
1785,2026-01-14 23:00:00.001,2026-01-14,DWLK7,2053-10-02,38526.9,BBGF890141,Information Technolog
1786,2026-01-14 23:00:00.001,2026-01-14,DWDR6,2049-09-06,46766.9,BBGF748249,Energy
1787,2026-01-14 23:00:00.001,2026-01-14,5678V3,2048-07-02,32836.9,BBGF130355,Industrial
1788,2026-01-14 23:00:00.001,2026-01-14,2469B2,2061-02-01,45649.9,BBGF811131,Utilities
1789,2026-01-14 23:00:00.001,2026-01-14,8983D4,2038-03-01,24037.1,BBGF551015,Telecommunication Service
1790,2026-01-14 23:00:00.001,2026-01-14,2805Z5,2048-10-02,47073.0,BBGF506332,Consumer Staple
1791,2026-01-14 23:00:00.001,2026-01-14,3926T2,2029-01-05,28141.0,BBGF256542,Health Car
1792,2026-01-14 23:00:00.001,2026-01-14,1047P3,2040-02-02,27690.9,BBGF273416,Consumer Discretionar
1793,2026-01-14 23:00:00.001,2026-01-14,6142B6,2078-02-06,37655.0,BBGF405062,Utilities
1794,2026-01-14 23:00:00.001,2026-01-14,7219H9,2050-11-06,32324.0,BBGF938656,Materials
1795,2026-01-14 23:00:00.001,2026-01-14,8273M4,2033-09-01,19258.700000000004,BBGF663586,Information Technolog
1796,2026-01-14 23:00:00.001,2026-01-14,9562M2,2062-08-03,30275.199999999997,BBGF601708,Health Car
1797,2026-01-14 23:00:00.001,2026-01-14,1234P9,2078-04-06,48685.700000000004,BBGF966651,Consumer Staple
1798,2026-01-14 23:00:00.001,2026-01-14,7408B9,2051-05-05,20499.9,BBGF161629,Telecommunication Service
1799,2026-01-14 23:00:00.001,2026-01-14,HTQX7,2039-11-03,27829.800000000003,BBGF428184,Energy
1800,2026-01-13 23:00:00.001,2026-01-13,EVQX6,2074-01-01,36948.0,BBGF575853,Industrial
1801,2026-01-13 23:00:00.001,2026-01-13,BZQX7,2079-06-04,46619.9,BBGF151934,Telecommunication Service
1802,2026-01-13 23:00:00.001,2026-01-13,AXQX7,2060-10-06,45150.8,BBGF820255,Financial
1803,2026-01-13 23:00:00.001,2026-01-13,AXBF6,2045-10-01,37280.9,BBGF525523,Financial
1804,2026-01-13 23:00:00.001,2026-01-13,CQHN6,2039-11-03,20778.500000000007,BBGF940530,Health Car
1805,2026-01-13 23:00:00.001,2026-01-13,CQHN6,2027-02-06,24611.600000000006,BBGF554137,Information Technolog
1806,2026-01-13 23:00:00.001,2026-01-13,CQTY7,2027-05-05,26346.0,BBGF105486,Consumer Discretionar
1807,2026-01-13 23:00:00.001,2026-01-13,ZYMP7,2064-08-04,46298.50000000001,BBGF239407,Information Technolog
1808,2026-01-13 23:00:00.001,2026-01-13,ZYJC7,2058-11-07,30584.40000000001,BBGF973332,Consumer Discretionar
1809,2026-01-13 23:00:00.001,2026-01-13,JRHN7,2068-06-02,41879.600000000006,BBGF750308,Information Technolog
1810,2026-01-13 23:00:00.001,2026-01-13,JRQX7,2034-05-04,39246.1,BBGF727083,Telecommunication Service
1811,2026-01-13 23:00:00.001,2026-01-13,JRLK7,2071-11-05,29938.0,BBGF320184,Industrial
1812,2026-01-13 23:00:00.001,2026-01-13,4829A3,2062-08-03,33665.2,BBGF766490,Industrial
1813,2026-01-13 23:00:00.001,2026-01-13,5827X9,2075-03-04,39273.8,BBGF449652,Materials
1814,2026-01-13 23:00:00.001,2026-01-13,2547H3,2056-10-03,46751.700000000004,BBGF861315,Utilities
1815,2026-01-13 23:00:00.001,2026-01-13,6915H2,2053-10-02,45539.8,BBGF742612,Industrial
1816,2026-01-13 23:00:00.001,2026-01-13,2156V6,2050-06-01,32636.600000000006,BBGF422710,Industrial
1817,2026-01-13 23:00:00.001,2026-01-13,3684K1,2047-07-02,44147.700000000004,BBGF297775,Consumer Staple
1818,2026-01-13 23:00:00.001,2026-01-13,3156F5,2050-02-03,21990.0,BBGF389336,Consumer Staple
1819,2026-01-13 23:00:00.001,2026-01-13,KLJC7,2066-04-02,36624.700000000004,BBGF887494,Materials
1820,2026-01-13 23:00:00.001,2026-01-13,6395R4,2078-04-06,23409.1,BBGF708364,Utilities
1821,2026-01-13 23:00:00.001,2026-01-13,4782T5,2055-07-03,30382.700000000004,BBGF189780,Health Car
1822,2026-01-13 23:00:00.001,2026-01-13,4518K7,2049-09-03,28478.800000000003,BBGF252617,Consumer Staple
1823,2026-01-13 23:00:00.001,2026-01-13,0014T4,2049-09-03,24261.9,BBGF645977,Health Car
1824,2026-01-13 23:00:00.001,2026-01-13,1421H4,2043-06-05,35488.9,BBGF897606,Energy
1825,2026-01-13 23:00:00.001,2026-01-13,2095N8,2048-10-02,43017.8,BBGF450605,Consumer Staple
1826,2026-01-13 23:00:00.001,2026-01-13,3302L7,2048-11-07,28271.800000000003,BBGF989465,Telecommunication Service
1827,2026-01-13 23:00:00.001,2026-01-13,3708Q2,2063-01-01,33167.700000000004,BBGF633636,Utilities
1828,2026-01-13 23:00:00.001,2026-01-13,4302Z0,2075-07-05,47220.8,BBGF138102,Materials
1829,2026-01-13 23:00:00.001,2026-01-13,4342D5,2059-04-01,44161.1,BBGF174460,Energy
1830,2026-01-13 23:00:00.001,2026-01-13,4401H0,2065-04-05,42143.9,BBGF464778,Utilities
1831,2026-01-13 23:00:00.001,2026-01-13,5935H1,2039-03-07,28433.1,BBGF189930,Telecommunication Service
1832,2026-01-13 23:00:00.001,2026-01-13,6122S9,2056-05-07,18645.800000000003,BBGF631089,Utilities
1833,2026-01-13 23:00:00.001,2026-01-13,6163L2,2039-11-03,46875.8,BBGF727438,Telecommunication Service
1834,2026-01-13 23:00:00.001,2026-01-13,6395S6,2045-07-03,32809.700000000004,BBGF827627,Telecommunication Service
1835,2026-01-13 23:00:00.001,2026-01-13,6544H9,2052-02-03,37392.9,BBGF279208,Health Car
1836,2026-01-13 23:00:00.001,2026-01-13,7360T3,2037-08-04,34069.1,BBGF254697,Information Technolog
1837,2026-01-13 23:00:00.001,2026-01-13,8443M2,2043-01-04,33005.0,BBGF313945,Energy
1838,2026-01-13 23:00:00.001,2026-01-13,8852Q4,2051-09-05,25642.9,BBGF331915,Utilities
1839,2026-01-13 23:00:00.001,2026-01-13,8913W3,2033-09-01,39810.9,BBGF827952,Consumer Discretionar
1840,2026-01-13 23:00:00.001,2026-01-13,9213I6,2044-08-01,20182.0,BBGF308124,Energy
1841,2026-01-13 23:00:00.001,2026-01-13,9849S7,2056-10-03,30490.9,BBGF537477,Information Technolog
1842,2026-01-13 23:00:00.001,2026-01-13,9915D5,2075-10-04,32865.8,BBGF625830,Energy
1843,2026-01-13 23:00:00.001,2026-01-13,0490Q8,2068-07-02,34508.1,BBGF383821,Industrial
1844,2026-01-13 23:00:00.001,2026-01-13,1940Y8,2066-04-05,32887.9,BBGF277804,Consumer Discretionar
1845,2026-01-13 23:00:00.001,2026-01-13,0385N4,2074-09-05,42254.9,BBGF805703,Information Technolog
1846,2026-01-13 23:00:00.001,2026-01-13,4841E8,2059-01-05,25375.0,BBGF139081,Health Car
1847,2026-01-13 23:00:00.001,2026-01-13,8868W8,2060-05-06,28666.199999999997,BBGF818216,Utilities
1848,2026-01-13 23:00:00.001,2026-01-13,8591U3,2047-07-02,46191.0,BBGF455249,Financial
1849,2026-01-13 23:00:00.001,2026-01-13,4895I5,2061-09-05,44873.9,BBGF319930,Information Technolog
1850,2026-01-13 23:00:00.001,2026-01-13,0825I9,2035-10-02,35735.9,BBGF905497,Materials
1851,2026-01-13 23:00:00.001,2026-01-13,6550F6,2068-03-04,32168.0,BBGF617313,Utilities
1852,2026-01-13 23:00:00.001,2026-01-13,7054W3,2037-08-04,23316.800000000003,BBGF314532,Information Technolog
1853,2026-01-13 23:00:00.001,2026-01-13,3025L2,2063-07-07,25657.800000000003,BBGF712380,Industrial
1854,2026-01-13 23:00:00.001,2026-01-13,7561O6,2053-10-02,48584.600000000006,BBGF619332,Financial
1855,2026-01-13 23:00:00.001,2026-01-13,4147M2,2077-06-04,20957.800000000003,BBGF416837,Industrial
1856,2026-01-13 23:00:00.001,2026-01-13,7978F7,2048-10-02,24992.800000000003,BBGF389106,Financial
1857,2026-01-13 23:00:00.001,2026-01-13,5794P9,2034-07-03,32950.0,BBGF128295,Materials
1858,2026-01-13 23:00:00.001,2026-01-13,8819G0,2040-03-01,31944.9,BBGF113807,Utilities
1859,2026-01-13 23:00:00.001,2026-01-13,8870N0,2030-06-05,29307.0,BBGF535564,Health Car
1860,2026-01-13 23:00:00.001,2026-01-13,2739F8,2067-03-04,21178.700000000004,BBGF257504,Industrial
1861,2026-01-13 23:00:00.001,2026-01-13,1597D1,2048-11-07,21535.700000000004,BBGF338067,Industrial
1862,2026-01-13 23:00:00.001,2026-01-13,9675E9,2041-02-02,40412.0,BBGF585008,Telecommunication Service
1863,2026-01-13 23:00:00.001,2026-01-13,6702H6,2065-06-03,26756.199999999997,BBGF792440,Financial
1864,2026-01-13 23:00:00.001,2026-01-13,2745T7,2075-08-01,37792.700000000004,BBGF494540,Consumer Staple
1865,2026-01-13 23:00:00.001,2026-01-13,8357D7,2028-01-04,34395.1,BBGF977699,Utilities
1866,2026-01-13 23:00:00.001,2026-01-13,7391X4,2050-04-03,39075.600000000006,BBGF617923,Financial
1867,2026-01-13 23:00:00.001,2026-01-13,9871M8,2038-10-03,45060.9,BBGF266981,Telecommunication Service
1868,2026-01-13 23:00:00.001,2026-01-13,8673X7,2079-02-05,32090.800000000003,BBGF844699,Energy
1869,2026-01-13 23:00:00.001,2026-01-13,3082F1,2059-11-05,46207.1,BBGF119870,Financial
1870,2026-01-13 23:00:00.001,2026-01-13,9632R6,2035-10-02,19158.600000000006,BBGF303196,Health Car
1871,2026-01-13 23:00:00.001,2026-01-13,4923F8,2027-05-05,36611.0,BBGF348683,Utilities
1872,2026-01-13 23:00:00.001,2026-01-13,3812D1,2037-08-03,41364.700000000004,BBGF334677,Telecommunication Service
1873,2026-01-13 23:00:00.001,2026-01-13,5931Z8,2066-05-05,29188.0,BBGF126790,Energy
1874,2026-01-13 23:00:00.001,2026-01-13,9065F2,2045-02-05,21364.9,BBGF743162,Consumer Discretionar
1875,2026-01-13 23:00:00.001,2026-01-13,8045R1,2067-01-07,25976.600000000006,BBGF911721,Telecommunication Service
1876,2026-01-13 23:00:00.001,2026-01-13,5341K9,2028-01-04,38431.0,BBGF548345,Consumer Discretionar
1877,2026-01-13 23:00:00.001,2026-01-13,FPBF6,2067-07-04,24872.9,BBGF849074,Utilities
1878,2026-01-13 23:00:00.001,2026-01-13,GUSE7,2058-07-01,47250.700000000004,BBGF587462,Industrial
1879,2026-01-13 23:00:00.001,2026-01-13,7154C8,2038-10-03,20541.800000000003,BBGF639773,Telecommunication Service
1880,2026-01-13 23:00:00.001,2026-01-13,7314Z1,2045-02-05,28486.399999999994,BBGF930914,Materials
1881,2026-01-13 23:00:00.001,2026-01-13,1568P5,2066-05-05,20504.9,BBGF186188,Consumer Discretionar
1882,2026-01-13 23:00:00.001,2026-01-13,4096V8,2061-09-03,29497.600000000006,BBGF629036,Health Car
1883,2026-01-13 23:00:00.001,2026-01-13,DWHN7,2039-03-07,38098.9,BBGF842129,Materials
1884,2026-01-13 23:00:00.001,2026-01-13,DWSE7,2058-07-04,38791.600000000006,BBGF764795,Information Technolog
1885,2026-01-13 23:00:00.001,2026-01-13,DWLK7,2053-10-02,38416.9,BBGF890141,Information Technolog
1886,2026-01-13 23:00:00.001,2026-01-13,DWDR6,2049-09-06,46867.0,BBGF748249,Energy
1887,2026-01-13 23:00:00.001,2026-01-13,5678V3,2048-07-02,32716.9,BBGF130355,Industrial
1888,2026-01-13 23:00:00.001,2026-01-13,2469B2,2061-02-01,45549.8,BBGF811131,Utilities
1889,2026-01-13 23:00:00.001,2026-01-13,8983D4,2038-03-01,24142.1,BBGF551015,Telecommunication Service
1890,2026-01-13 23:00:00.001,2026-01-13,2805Z5,2048-10-02,46972.9,BBGF506332,Consumer Staple
1891,2026-01-13 23:00:00.001,2026-01-13,3926T2,2029-01-05,28031.0,BBGF256542,Health Car
1892,2026-01-13 23:00:00.001,2026-01-13,1047P3,2040-02-02,27570.9,BBGF273416,Consumer Discretionar
1893,2026-01-13 23:00:00.001,2026-01-13,6142B6,2078-02-06,37554.9,BBGF405062,Utilities
1894,2026-01-13 23:00:00.001,2026-01-13,7219H9,2050-11-06,32219.0,BBGF938656,Materials
1895,2026-01-13 23:00:00.001,2026-01-13,8273M4,2033-09-01,19359.700000000004,BBGF663586,Information Technolog
1896,2026-01-13 23:00:00.001,2026-01-13,9562M2,2062-08-03,30170.199999999997,BBGF601708,Health Car
1897,2026-01-13 23:00:00.001,2026-01-13,1234P9,2078-04-06,48584.700000000004,BBGF966651,Consumer Staple
1898,2026-01-13 23:00:00.001,2026-01-13,7408B9,2051-05-05,20398.9,BBGF161629,Telecommunication Service
1899,2026-01-13 23:00:00.001,2026-01-13,HTQX7,2039-11-03,27728.800000000003,BBGF428184,Energy
1900,2026-01-12 23:00:00.001,2026-01-12,EVQX6,2074-01-01,37048.1,BBGF575853,Industrial
1901,2026-01-12 23:00:00.001,2026-01-12,BZQX7,2079-06-04,46499.9,BBGF151934,Telecommunication Service
1902,2026-01-12 23:00:00.001,2026-01-12,AXQX7,2060-10-06,45040.8,BBGF820255,Financial
1903,2026-01-12 23:00:00.001,2026-01-12,AXBF6,2045-10-01,37390.9,BBGF525523,Financial
1904,2026-01-12 23:00:00.001,2026-01-12,CQHN6,2039-11-03,20658.500000000007,BBGF940530,Health Car
1905,2026-01-12 23:00:00.001,2026-01-12,CQHN6,2027-02-06,24510.600000000006,BBGF554137,Information Technolog
1906,2026-01-12 23:00:00.001,2026-01-12,CQTY7,2027-05-05,26466.0,BBGF105486,Consumer Discretionar
1907,2026-01-12 23:00:00.001,2026-01-12,ZYMP7,2064-08-04,46399.50000000001,BBGF239407,Information Technolog
1908,2026-01-12 23:00:00.001,2026-01-12,ZYJC7,2058-11-07,30694.40000000001,BBGF973332,Consumer Discretionar
1909,2026-01-12 23:00:00.001,2026-01-12,JRHN7,2068-06-02,41979.700000000004,BBGF750308,Information Technolog
1910,2026-01-12 23:00:00.001,2026-01-12,JRQX7,2034-05-04,39136.1,BBGF727083,Telecommunication Service
1911,2026-01-12 23:00:00.001,2026-01-12,JRLK7,2071-11-05,29828.0,BBGF320184,Industrial
1912,2026-01-12 23:00:00.001,2026-01-12,4829A3,2062-08-03,33565.1,BBGF766490,Industrial
1913,2026-01-12 23:00:00.001,2026-01-12,5827X9,2075-03-04,39173.700000000004,BBGF449652,Materials
1914,2026-01-12 23:00:00.001,2026-01-12,2547H3,2056-10-03,46851.8,BBGF861315,Utilities
1915,2026-01-12 23:00:00.001,2026-01-12,6915H2,2053-10-02,45640.8,BBGF742612,Industrial
1916,2026-01-12 23:00:00.001,2026-01-12,2156V6,2050-06-01,32746.600000000006,BBGF422710,Industrial
1917,2026-01-12 23:00:00.001,2026-01-12,3684K1,2047-07-02,44042.700000000004,BBGF297775,Consumer Staple
1918,2026-01-12 23:00:00.001,2026-01-12,3156F5,2050-02-03,22110.0,BBGF389336,Consumer Staple
1919,2026-01-12 23:00:00.001,2026-01-12,KLJC7,2066-04-02,36524.600000000006,BBGF887494,Materials
1920,2026-01-12 23:00:00.001,2026-01-12,6395R4,2078-04-06,23289.1,BBGF708364,Utilities
1921,2026-01-12 23:00:00.001,2026-01-12,4782T5,2055-07-03,30502.700000000004,BBGF189780,Health Car
1922,2026-01-12 23:00:00.001,2026-01-12,4518K7,2049-09-03,28358.800000000003,BBGF252617,Consumer Staple
1923,2026-01-12 23:00:00.001,2026-01-12,0014T4,2049-09-03,24362.0,BBGF645977,Health Car
1924,2026-01-12 23:00:00.001,2026-01-12,1421H4,2043-06-05,35383.9,BBGF897606,Energy
1925,2026-01-12 23:00:00.001,2026-01-12,2095N8,2048-10-02,42916.8,BBGF450605,Consumer Staple
1926,2026-01-12 23:00:00.001,2026-01-12,3302L7,2048-11-07,28372.800000000003,BBGF989465,Telecommunication Service
1927,2026-01-12 23:00:00.001,2026-01-12,3708Q2,2063-01-01,33272.700000000004,BBGF633636,Utilities
1928,2026-01-12 23:00:00.001,2026-01-12,4302Z0,2075-07-05,47120.700000000004,BBGF138102,Materials
1929,2026-01-12 23:00:00.001,2026-01-12,4342D5,2059-04-01,44261.2,BBGF174460,Energy
1930,2026-01-12 23:00:00.001,2026-01-12,4401H0,2065-04-05,42244.0,BBGF464778,Utilities
1931,2026-01-12 23:00:00.001,2026-01-12,5935H1,2039-03-07,28332.1,BBGF189930,Telecommunication Service
1932,2026-01-12 23:00:00.001,2026-01-12,6122S9,2056-05-07,18755.800000000003,BBGF631089,Utilities
1933,2026-01-12 23:00:00.001,2026-01-12,6163L2,2039-11-03,46980.8,BBGF727438,Telecommunication Service
1934,2026-01-12 23:00:00.001,2026-01-12,6395S6,2045-07-03,32699.700000000004,BBGF827627,Telecommunication Service
1935,2026-01-12 23:00:00.001,2026-01-12,6544H9,2052-02-03,37272.9,BBGF279208,Health Car
1936,2026-01-12 23:00:00.001,2026-01-12,7360T3,2037-08-04,33964.1,BBGF254697,Information Technolog
1937,2026-01-12 23:00:00.001,2026-01-12,8443M2,2043-01-04,32885.0,BBGF313945,Energy
1938,2026-01-12 23:00:00.001,2026-01-12,8852Q4,2051-09-05,25537.9,BBGF331915,Utilities
1939,2026-01-12 23:00:00.001,2026-01-12,8913W3,2033-09-01,39700.9,BBGF827952,Consumer Discretionar
1940,2026-01-12 23:00:00.001,2026-01-12,9213I6,2044-08-01,20292.0,BBGF308124,Energy
1941,2026-01-12 23:00:00.001,2026-01-12,9849S7,2056-10-03,30591.9,BBGF537477,Information Technolog
1942,2026-01-12 23:00:00.001,2026-01-12,9915D5,2075-10-04,32755.800000000003,BBGF625830,Energy
1943,2026-01-12 23:00:00.001,2026-01-12,0490Q8,2068-07-02,34407.1,BBGF383821,Industrial
1944,2026-01-12 23:00:00.001,2026-01-12,1940Y8,2066-04-05,32767.9,BBGF277804,Consumer Discretionar
1945,2026-01-12 23:00:00.001,2026-01-12,0385N4,2074-09-05,42144.9,BBGF805703,Information Technolog
1946,2026-01-12 23:00:00.001,2026-01-12,4841E8,2059-01-05,25270.0,BBGF139081,Health Car
1947,2026-01-12 23:00:00.001,2026-01-12,8868W8,2060-05-06,28566.1,BBGF818216,Utilities
1948,2026-01-12 23:00:00.001,2026-01-12,8591U3,2047-07-02,46292.0,BBGF455249,Financial
1949,2026-01-12 23:00:00.001,2026-01-12,4895I5,2061-09-05,44772.9,BBGF319930,Information Technolog
1950,2026-01-12 23:00:00.001,2026-01-12,0825I9,2035-10-02,35615.9,BBGF905497,Materials
1951,2026-01-12 23:00:00.001,2026-01-12,6550F6,2068-03-04,32067.9,BBGF617313,Utilities
1952,2026-01-12 23:00:00.001,2026-01-12,7054W3,2037-08-04,23206.800000000003,BBGF314532,Information Technolog
1953,2026-01-12 23:00:00.001,2026-01-12,3025L2,2063-07-07,25777.800000000003,BBGF712380,Industrial
1954,2026-01-12 23:00:00.001,2026-01-12,7561O6,2053-10-02,48464.600000000006,BBGF619332,Financial
1955,2026-01-12 23:00:00.001,2026-01-12,4147M2,2077-06-04,21067.800000000003,BBGF416837,Industrial
1956,2026-01-12 23:00:00.001,2026-01-12,7978F7,2048-10-02,25102.800000000003,BBGF389106,Financial
1957,2026-01-12 23:00:00.001,2026-01-12,5794P9,2034-07-03,33070.0,BBGF128295,Materials
